Unnamed: 0,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND,Cluster #
9949,Submission,2,529,1,Vagner Rocha,0,18,37%,53,2,100%,4,0,341.0,14,1,3,9,0,9,0,Cody McKenzie,0,15,34%,31,0,,1,0,32.0,10,2,3,12,3,0,1.0
9950,Decision - Unanimous,3,900,0,Vagner Rocha,0,46,43%,47,1,14%,0,0,56.0,31,5,10,44,1,1,1,Donald Cerrone,0,86,59%,87,0,0%,0,0,40.0,25,11,50,83,2,1,1.0
9951,Decision - Unanimous,3,900,0,Carlos Eduardo Rocha,0,17,45%,38,0,,0,0,0.0,3,8,6,6,11,0,1,Mike Pierce,0,32,62%,117,3,30%,0,0,680.0,18,3,11,5,13,14,1.0
9952,Decision - Split,3,900,0,Carlos Eduardo Rocha,0,21,27%,32,0,0%,2,1,214.0,8,2,11,19,1,1,1,Jake Ellenberger,0,25,32%,41,3,60%,0,0,105.0,16,6,3,17,6,2,1.0
9953,Submission,1,141,1,Carlos Eduardo Rocha,0,2,50%,3,0,,1,1,24.0,1,0,1,2,0,0,0,Kris McCray,0,3,37%,14,2,100%,0,0,89.0,1,2,0,1,0,2,1.0
9973,Submission,3,807,0,Bruno Rodrigues,1,27,34%,49,0,,0,0,0.0,16,7,4,17,1,9,1,Matheus Nicolau Pereira,2,46,59%,81,3,75%,3,0,397.0,31,8,7,33,1,12,1.0
9974,Submission,1,65,0,Paul Rodriguez,0,2,100%,2,0,0%,0,0,0.0,0,0,2,2,0,0,1,Tony DeSouza,0,1,33%,1,0,,2,0,32.0,1,0,0,1,0,0,1.0
9985,Decision - Unanimous,3,900,1,Yair Rodriguez,0,96,56%,136,0,0%,0,0,190.0,65,14,17,54,6,36,0,Jeremy Stephens,0,50,52%,99,3,75%,0,0,334.0,35,10,5,19,6,25,1.0
9987,KO/TKO,5,1499,1,Yair Rodriguez,1,119,43%,129,0,0%,0,0,19.0,59,24,36,113,6,0,0,Chan Sung Jung,0,126,40%,130,0,0%,0,0,60.0,111,9,6,114,12,0,1.0
9988,TKO - Doctor's Stoppage,2,600,0,Yair Rodriguez,0,16,38%,29,0,,1,0,0.0,14,1,1,3,2,11,1,Frankie Edgar,0,72,69%,96,1,33%,0,0,506.0,67,5,0,3,0,69,1.0
9989,KO/TKO,2,324,1,Yair Rodriguez,1,55,49%,56,0,,0,0,19.0,33,15,7,34,5,16,0,BJ Penn,0,4,18%,7,0,,0,0,22.0,4,0,0,3,1,0,1.0
9990,Decision - Split,5,1500,1,Yair Rodriguez,0,120,35%,124,1,50%,0,0,31.0,63,17,40,106,6,8,0,Alex Caceres,0,62,31%,65,1,100%,0,0,99.0,46,9,7,57,4,1,1.0
9991,KO/TKO,2,435,1,Yair Rodriguez,1,25,47%,39,2,100%,0,0,234.0,11,7,7,16,0,9,0,Andre Fili,0,11,35%,20,1,50%,0,0,7.0,6,4,1,9,0,2,1.0
9992,Decision - Unanimous,3,900,1,Yair Rodriguez,0,52,50%,67,2,22%,0,0,30.0,27,15,10,38,6,8,0,Dan Hooker,0,19,24%,85,1,33%,0,0,361.0,14,5,0,9,6,4,1.0
9993,Decision - Split,3,900,1,Yair Rodriguez,0,56,56%,97,1,100%,2,2,36.0,33,10,13,39,4,13,0,Charles Rosa,0,39,49%,67,5,35%,0,0,528.0,30,3,6,23,0,16,1.0
9994,Decision - Unanimous,3,900,1,Yair Rodriguez,0,34,40%,41,2,33%,5,0,236.0,20,8,6,29,5,0,0,Leonardo Morales,0,33,45%,47,0,0%,0,0,137.0,13,10,10,25,4,4,1.0
10009,Submission,1,39,0,Ray Rodriguez,0,1,20%,1,1,100%,0,0,12.0,0,0,1,1,0,0,1,Brian Kelleher,0,1,33%,1,0,,1,0,0.0,0,0,1,1,0,0,1.0
10024,Submission,2,377,0,Brett Rogers,0,2,25%,6,0,,0,0,0.0,1,0,1,2,0,0,1,Josh Barnett,0,10,66%,46,2,66%,1,0,332.0,9,1,0,1,1,8,1.0
10025,KO/TKO,1,220,0,Brett Rogers,0,1,6%,1,0,,0,0,0.0,1,0,0,1,0,0,1,Alistair Overeem,0,39,63%,54,1,100%,0,0,145.0,29,6,4,4,1,34,1.0
10026,KO/TKO,2,408,0,Brett Rogers,0,15,51%,33,0,,0,1,133.0,5,2,8,1,10,4,1,Fedor Emelianenko,1,14,38%,34,2,100%,0,0,134.0,12,2,0,3,6,5,1.0
10027,KO/TKO,1,22,1,Brett Rogers,1,3,37%,3,0,,0,0,1.0,3,0,0,3,0,0,0,Andrei Arlovski,0,2,50%,2,0,,0,0,0.0,0,0,2,2,0,0,1.0
10028,KO/TKO,2,398,1,Brett Rogers,1,43,43%,61,0,,0,0,85.0,32,10,1,14,29,0,0,Abongo Humphrey,0,11,34%,11,0,0%,0,0,77.0,2,5,4,6,5,0,1.0
10029,TKO - Doctor's Stoppage,2,600,0,Max Rohskopf,0,17,31%,17,2,33%,1,0,67.0,9,1,7,17,0,0,1,Austin Hubbard,0,58,57%,59,0,,0,0,0.0,28,15,15,55,3,0,1.0
10030,Submission,1,158,0,Shane Roller,0,0,0%,0,0,,0,0,0.0,0,0,0,0,0,0,1,Jacob Volkmann,0,8,32%,14,1,25%,2,0,84.0,6,2,0,3,0,5,1.0
10031,Decision - Unanimous,3,900,1,Shane Roller,0,31,44%,82,3,42%,0,0,479.0,20,3,8,20,2,9,0,John Alessio,0,35,33%,63,0,0%,0,1,126.0,28,7,0,29,5,1,1.0
10032,Decision - Unanimous,3,900,0,Shane Roller,0,56,60%,72,1,8%,0,0,233.0,49,6,1,26,5,25,1,Michael Johnson,0,64,47%,77,1,100%,0,1,265.0,44,5,15,42,19,3,1.0
10033,Submission,3,732,0,Shane Roller,0,10,16%,11,1,33%,2,2,165.0,10,0,0,9,1,0,1,TJ Grant,0,24,37%,64,2,100%,3,1,298.0,20,0,4,17,2,5,1.0
10034,KO/TKO,1,132,0,Shane Roller,0,1,7%,1,0,,0,0,0.0,1,0,0,1,0,0,1,Melvin Guillard,2,17,40%,17,0,,0,0,6.0,11,3,3,11,2,4,1.0
10035,KO/TKO,2,388,1,Shane Roller,1,26,24%,26,0,0%,0,0,12.0,13,4,9,23,1,2,0,Thiago Tavares,0,22,31%,23,1,100%,0,0,29.0,13,6,3,21,1,0,1.0
10036,Submission,1,235,1,Shane Roller,0,3,12%,6,1,50%,1,0,76.0,3,0,0,3,0,0,0,Jamie Varner,1,5,15%,5,0,,0,0,4.0,2,1,2,5,0,0,1.0
10037,Submission,3,891,0,Shane Roller,0,16,29%,25,2,18%,1,1,263.0,9,2,5,11,4,1,1,Anthony Pettis,0,37,52%,85,2,100%,2,1,266.0,24,6,7,23,8,6,1.0
10038,Submission,1,187,1,Shane Roller,0,1,100%,3,2,50%,3,0,170.0,1,0,0,0,0,1,0,Anthony Njokuani,0,1,33%,3,0,,0,0,2.0,0,1,0,0,1,0,1.0
10039,Submission,3,812,1,Shane Roller,0,24,32%,61,2,40%,1,0,199.0,18,5,1,14,3,7,0,Danny Castillo,0,19,27%,50,2,50%,0,0,271.0,15,2,2,10,0,9,1.0
10040,Decision - Unanimous,3,900,1,Shane Roller,0,54,37%,109,5,83%,1,0,468.0,49,4,1,13,1,40,0,Marcus Hicks,0,32,52%,56,1,50%,3,0,39.0,11,16,5,22,10,0,1.0
10041,KO/TKO,1,101,0,Shane Roller,1,2,50%,15,0,,1,0,40.0,2,0,0,2,0,0,1,Benson Henderson,1,14,70%,17,1,100%,0,0,34.0,9,2,3,0,9,5,1.0
10042,Submission,1,61,1,Shane Roller,0,0,0%,0,1,100%,1,0,47.0,0,0,0,0,0,0,0,Mike Budnik,0,2,100%,2,0,,1,0,5.0,0,1,1,2,0,0,1.0
10043,Submission,1,180,1,Shane Roller,0,0,0%,0,0,0%,3,0,3.0,0,0,0,0,0,0,0,Todd Moore,0,10,28%,33,0,0%,0,0,124.0,10,0,0,5,0,5,1.0
10050,Decision - Unanimous,5,1500,0,Yoel Romero,0,40,44%,40,0,0%,0,0,0.0,20,7,13,35,5,0,1,Israel Adesanya,0,48,36%,48,0,,0,0,0.0,14,9,25,48,0,0,1.0
10051,Decision - Unanimous,3,900,0,Yoel Romero,1,125,44%,125,1,25%,0,0,13.0,96,11,18,118,7,0,1,Paulo Costa,1,118,55%,118,0,,0,0,6.0,67,46,5,110,5,3,1.0
10052,Decision - Split,5,1500,0,Yoel Romero,2,111,46%,149,3,30%,0,0,261.0,76,19,16,66,25,20,1,Robert Whittaker,0,128,39%,129,0,0%,0,0,37.0,57,23,48,119,9,0,1.0
10053,KO/TKO,3,708,1,Yoel Romero,1,45,48%,52,0,,0,0,8.0,23,10,12,31,13,1,0,Luke Rockhold,0,45,37%,45,0,,0,0,0.0,22,10,13,44,1,0,1.0
10054,Decision - Unanimous,5,1500,0,Yoel Romero,0,48,44%,114,4,22%,0,0,315.0,20,12,16,41,3,4,1,Robert Whittaker,0,74,33%,94,0,,0,0,94.0,46,23,5,59,7,8,1.0
10055,KO/TKO,3,624,1,Yoel Romero,1,18,45%,27,2,66%,0,0,113.0,13,2,3,9,1,8,0,Chris Weidman,0,12,25%,16,1,12%,0,0,25.0,2,6,4,12,0,0,1.0
10056,Decision - Split,3,900,1,Yoel Romero,1,46,50%,56,0,0%,0,0,118.0,37,5,4,24,0,22,0,Jacare Souza,0,30,57%,42,1,14%,0,0,153.0,16,11,3,22,0,8,1.0
10057,KO/TKO,3,698,1,Yoel Romero,0,42,60%,44,1,50%,0,0,5.0,16,9,17,35,1,6,0,Lyoto Machida,0,31,48%,31,0,,0,0,0.0,6,11,14,31,0,0,1.0
10058,KO/TKO,3,658,1,Yoel Romero,2,39,48%,51,3,75%,0,0,126.0,28,3,8,25,5,9,0,Tim Kennedy,0,30,34%,32,0,0%,1,0,1.0,17,9,4,21,9,0,1.0
10059,Decision - Unanimous,3,900,1,Yoel Romero,0,31,64%,63,7,58%,0,0,405.0,14,6,11,20,10,1,0,Brad Tavares,0,21,30%,35,0,0%,0,0,68.0,9,3,9,16,5,0,1.0
10060,KO/TKO,3,803,1,Yoel Romero,0,60,63%,87,0,0%,0,0,53.0,27,25,8,31,6,23,0,Derek Brunson,0,38,40%,56,3,60%,0,0,176.0,20,1,17,35,1,2,1.0
10061,KO/TKO,3,699,1,Yoel Romero,1,50,48%,52,0,0%,0,0,49.0,27,9,14,44,4,2,0,Ronny Markes,0,18,24%,22,2,33%,0,0,48.0,9,5,4,17,0,1,1.0
10062,KO/TKO,1,92,1,Yoel Romero,1,12,100%,12,0,0%,0,0,3.0,6,1,5,8,0,4,0,Clifford Starks,0,3,16%,3,0,,0,0,0.0,1,1,1,3,0,0,1.0
10063,KO/TKO,2,591,0,Yoel Romero,0,26,43%,29,0,0%,0,0,74.0,17,8,1,9,16,1,1,Rafael Cavalcante,2,17,36%,21,1,100%,0,0,20.0,10,4,3,11,1,5,1.0
10064,Submission,1,149,0,Mara Romero Borella,0,6,66%,15,1,50%,0,0,120.0,5,0,1,4,0,2,1,Mayra Bueno Silva,0,2,28%,3,0,,1,0,0.0,1,0,1,2,0,0,1.0
10065,Submission,1,216,0,Mara Romero Borella,0,5,71%,21,1,50%,0,0,175.0,2,1,2,2,2,1,1,Cortney Casey,0,6,50%,18,0,,2,0,0.0,4,1,1,2,1,3,1.0
10066,Decision - Unanimous,3,900,0,Mara Romero Borella,0,23,43%,64,1,50%,0,0,108.0,15,3,5,15,5,3,1,Montana De La Rosa,1,27,40%,74,1,33%,1,0,510.0,15,8,4,14,4,9,1.0
10067,KO/TKO,3,706,0,Mara Romero Borella,0,22,30%,35,1,33%,0,0,46.0,16,0,6,22,0,0,1,Lauren Murphy,1,24,19%,35,0,0%,0,0,136.0,20,3,1,17,3,4,1.0
10068,Decision - Split,3,900,1,Mara Romero Borella,0,29,34%,84,2,40%,0,0,356.0,14,7,8,15,5,9,0,Taila Santos,0,36,36%,57,1,100%,2,0,165.0,17,10,9,27,9,0,1.0
10069,Decision - Unanimous,3,900,0,Mara Romero Borella,0,79,37%,80,1,33%,0,0,35.0,46,3,30,78,1,0,1,Katlyn Chookagian,0,68,26%,71,0,0%,1,0,0.0,37,22,9,63,5,0,1.0
10070,Submission,1,174,1,Mara Romero Borella,0,3,60%,16,1,100%,1,0,162.0,2,0,1,1,0,2,0,Kalindra Faria,0,0,0%,0,0,,0,0,0.0,0,0,0,0,0,0,1.0
10071,Submission,1,168,1,Jesse Ronson,1,30,66%,31,0,,1,0,21.0,22,1,7,21,2,7,0,Nicolas Dalby,0,20,40%,20,0,,0,0,26.0,10,8,2,17,3,0,1.0
10072,Decision - Split,3,900,0,Jesse Ronson,0,48,48%,51,1,50%,1,0,40.0,27,9,12,45,3,0,1,Kevin Lee,0,49,44%,66,4,33%,0,1,427.0,33,16,0,36,7,6,1.0
10073,Decision - Split,3,900,0,Jesse Ronson,0,53,42%,56,0,0%,0,0,36.0,21,18,14,46,7,0,1,Francisco Trinaldo,0,55,37%,61,1,25%,0,0,118.0,23,15,17,38,8,9,1.0
10074,Decision - Split,3,900,0,Jesse Ronson,0,38,52%,41,1,100%,0,0,46.0,15,10,13,27,3,8,1,Michel Prazeres,0,19,44%,50,7,46%,0,0,516.0,16,1,2,14,2,3,1.0
10075,Decision - Unanimous,3,900,0,George Roop,0,47,41%,97,0,0%,0,0,352.0,23,17,7,30,17,0,1,Takeya Mizugaki,0,70,43%,88,0,0%,0,0,180.0,47,23,0,42,28,0,1.0
10076,KO/TKO,1,139,0,George Roop,0,10,27%,10,0,,0,0,17.0,5,2,3,9,1,0,1,Rob Font,1,12,52%,12,0,,0,0,4.0,7,2,3,9,2,1,1.0
10077,Decision - Unanimous,3,900,1,George Roop,0,53,48%,74,2,100%,0,0,485.0,43,9,1,15,3,35,0,Dustin Kimura,0,7,22%,19,3,50%,0,0,144.0,3,4,0,2,3,2,1.0
10078,KO/TKO,2,440,0,George Roop,0,23,37%,29,1,25%,0,0,139.0,14,5,4,16,7,0,1,Francisco Rivera,1,27,36%,42,0,0%,0,0,56.0,23,1,3,14,8,5,1.0
10079,KO/TKO,2,403,1,George Roop,1,44,44%,46,0,,0,0,31.0,32,9,3,32,2,10,0,Brian Bowles,1,24,33%,28,0,,1,1,49.0,20,4,0,21,0,3,1.0
10080,Decision - Unanimous,3,900,1,George Roop,0,33,44%,125,2,66%,1,0,263.0,15,14,4,8,14,11,0,Reuben Duran,0,30,53%,56,1,16%,0,0,451.0,15,11,4,12,11,7,1.0
10081,KO/TKO,2,442,0,George Roop,0,35,35%,44,0,0%,0,0,7.0,15,12,8,28,6,1,1,Cub Swanson,1,43,65%,50,2,100%,0,0,69.0,24,9,10,28,5,10,1.0
10082,Decision - Split,3,900,0,George Roop,0,35,33%,90,2,100%,0,0,213.0,20,11,4,22,9,4,1,Hatsu Hioki,0,24,48%,58,2,28%,0,0,411.0,13,6,5,11,6,7,1.0
10083,KO/TKO,3,794,1,George Roop,1,91,64%,159,0,,0,0,363.0,64,22,5,27,17,47,0,Josh Grispi,0,11,39%,14,4,80%,0,0,291.0,4,1,6,8,0,3,1.0
10084,KO/TKO,1,88,0,George Roop,0,12,37%,12,0,0%,0,0,0.0,4,1,7,12,0,0,1,Mark Hominick,2,9,56%,9,0,,0,0,7.0,8,1,0,8,0,1,1.0
10085,KO/TKO,2,390,1,George Roop,1,45,48%,58,0,,0,0,6.0,30,9,6,45,0,0,0,Chan Sung Jung,0,21,35%,23,0,,0,0,17.0,10,3,8,20,1,0,1.0
10087,Decision - Unanimous,3,900,0,George Roop,0,35,10%,35,0,,0,0,0.0,12,11,12,35,0,0,1,Eddie Wineland,1,48,27%,48,0,,0,0,3.0,35,8,5,47,0,1,1.0
10088,Submission,2,419,0,George Roop,0,5,10%,22,0,,0,1,24.0,2,2,1,5,0,0,1,George Sotiropoulos,0,14,42%,30,3,60%,1,0,258.0,10,4,0,11,1,2,1.0
10089,Decision - Split,3,900,1,George Roop,0,62,27%,133,0,,0,0,0.0,47,7,8,57,3,2,0,David Kaplan,0,50,47%,98,5,35%,0,0,314.0,10,5,35,48,1,1,1.0
10090,Decision - Split,3,900,0,George Roop,0,21,28%,93,1,100%,0,0,237.0,10,8,3,8,9,4,1,Shane Nelson,0,10,31%,69,3,30%,2,0,478.0,10,0,0,1,1,8,1.0
10091,Decision - Unanimous,3,900,0,Joao Roque,0,5,8%,5,1,5%,0,0,16.0,2,2,1,5,0,0,1,Jens Pulver,0,4,4%,18,0,,0,1,133.0,4,0,0,3,1,0,1.0
10097,Decision - Split,3,900,1,Charles Rosa,0,69,39%,69,0,0%,0,0,0.0,33,15,21,69,0,0,0,Kevin Aguilar,0,53,39%,53,0,0%,0,0,4.0,34,17,2,50,3,0,1.0
10098,Decision - Unanimous,3,900,0,Charles Rosa,0,5,50%,12,0,,0,0,0.0,2,1,2,4,0,1,1,Bryce Mitchell,0,40,81%,60,3,100%,5,0,771.0,27,13,0,0,0,40,1.0
10099,Submission,1,166,1,Charles Rosa,0,6,75%,8,0,,1,0,0.0,1,2,3,6,0,0,0,Manny Bermudez,0,27,71%,37,1,100%,0,0,137.0,25,2,0,1,0,26,1.0
10100,KO/TKO,3,719,0,Charles Rosa,0,86,32%,86,1,14%,0,0,44.0,46,6,34,85,1,0,1,Shane Burgos,1,77,46%,98,0,,0,0,10.0,55,13,9,66,9,2,1.0
10101,Decision - Unanimous,3,900,1,Charles Rosa,0,92,39%,95,1,12%,0,0,63.0,54,13,25,87,5,0,0,Kyle Bochniak,1,52,40%,53,1,20%,0,0,44.0,37,4,11,46,4,2,1.0
10102,Decision - Split,3,900,0,Charles Rosa,0,39,49%,67,5,35%,0,0,528.0,30,3,6,23,0,16,1,Yair Rodriguez,0,56,56%,97,1,100%,2,2,36.0,33,10,13,39,4,13,1.0
10103,Submission,3,883,1,Charles Rosa,0,37,36%,37,5,62%,4,0,336.0,25,8,4,30,5,2,0,Sean Soriano,0,69,63%,72,3,42%,0,0,187.0,41,10,18,48,16,5,1.0
10104,Decision - Unanimous,3,900,0,Charles Rosa,0,22,24%,29,2,50%,1,3,55.0,15,2,5,22,0,0,1,Dennis Siver,0,33,38%,109,3,100%,1,2,531.0,22,4,7,31,0,2,1.0
10119,KO/TKO,1,59,0,Kevin Rosier,0,0,0%,0,0,,0,0,,0,0,0,0,0,0,1,Gerard Gordeau,1,11,64%,11,0,,0,0,,7,1,3,5,0,6,1.0
10120,KO/TKO,1,260,1,Kevin Rosier,2,15,55%,38,0,,0,0,,12,3,0,4,4,7,0,Zane Frazier,0,12,42%,13,0,,0,0,,7,3,2,0,10,2,1.0
10121,Decision - Unanimous,3,900,0,Nick Rossborough,0,42,35%,98,0,0%,0,0,,25,6,11,17,25,0,1,Lorenz Larkin,1,65,65%,130,0,0%,0,0,,30,14,21,23,25,17,1.0
10122,Submission,1,241,0,Kristian Rothaermel,0,3,50%,16,0,0%,0,0,0.0,1,0,2,2,1,0,1,Rob MacDonald,0,10,58%,14,4,100%,3,0,168.0,9,0,1,1,0,9,1.0
10138,Submission,1,113,0,Rick Roufus,0,1,33%,1,0,,0,0,,1,0,0,1,0,0,1,Maurice Smith,0,2,66%,8,1,50%,1,0,,0,1,1,1,0,1,1.0
10139,KO/TKO,1,155,0,Khalil Rountree Jr.,0,5,41%,5,0,,0,0,0.0,4,1,0,3,2,0,1,Ion Cutelaba,0,15,57%,16,4,80%,0,0,80.0,14,1,0,1,1,13,1.0
10140,Decision - Unanimous,3,900,1,Khalil Rountree Jr.,4,79,50%,83,0,,0,0,68.0,26,15,38,75,0,4,0,Eryk Anders,0,16,23%,19,0,0%,0,0,27.0,12,4,0,16,0,0,1.0
10141,KO/TKO,1,117,0,Khalil Rountree Jr.,0,4,44%,5,0,,0,0,5.0,3,0,1,1,3,0,1,Johnny Walker,1,10,90%,10,0,,0,0,4.0,7,1,2,5,3,2,1.0
10142,KO/TKO,1,96,1,Khalil Rountree Jr.,1,9,52%,9,0,,0,0,5.0,9,0,0,3,0,6,0,Gokhan Saki,0,5,45%,5,0,,0,0,0.0,2,0,3,5,0,0,1.0
10144,KO/TKO,1,296,1,Khalil Rountree Jr.,1,15,31%,15,0,,0,0,4.0,14,1,0,13,0,2,0,Paul Craig,0,17,58%,17,0,0%,0,0,0.0,1,3,13,17,0,0,1.0
10145,KO/TKO,1,52,1,Khalil Rountree Jr.,1,3,100%,5,0,,0,0,1.0,1,2,0,0,1,2,0,Daniel Jolly,0,0,0%,0,0,0%,0,0,8.0,0,0,0,0,0,0,1.0
10146,Submission,1,247,0,Khalil Rountree Jr.,1,3,42%,10,0,,0,0,0.0,3,0,0,3,0,0,1,Tyson Pedro,0,4,57%,15,2,100%,1,0,189.0,0,1,3,4,0,0,1.0
10147,Decision - Unanimous,3,900,0,Khalil Rountree Jr.,0,14,51%,58,0,,0,0,0.0,13,1,0,5,3,6,1,Andrew Sanchez,0,31,72%,118,6,50%,0,0,722.0,23,5,3,10,0,21,1.0
10160,KO/TKO,2,335,0,Ray Routh,0,3,21%,15,1,33%,0,0,,2,1,0,1,0,2,1,Crafton Wallace,1,18,72%,38,0,,0,0,,12,4,2,11,6,1,1.0
10161,Submission,2,348,1,Brandon Royval,2,39,54%,51,0,,1,0,91.0,27,7,5,34,4,1,0,Kai Kara-France,1,22,57%,22,0,0%,0,0,91.0,12,1,9,21,1,0,1.0
10162,Submission,2,498,1,Brandon Royval,0,16,48%,22,1,100%,2,1,124.0,9,4,3,12,1,3,0,Tim Elliott,0,17,53%,40,4,40%,0,1,241.0,6,3,8,11,3,3,1.0
10169,Decision - Split,3,900,1,Mauricio Rua,0,54,52%,78,2,50%,0,0,177.0,27,11,16,45,6,3,0,Rogerio Nogueira,0,46,46%,75,0,,0,0,81.0,39,7,0,41,1,4,1.0
10171,KO/TKO,3,643,1,Mauricio Rua,1,30,53%,62,3,60%,0,0,318.0,23,2,5,12,1,17,0,Tyson Pedro,0,31,70%,36,0,0%,1,0,41.0,21,9,1,21,10,0,1.0
10172,KO/TKO,1,89,0,Mauricio Rua,0,4,33%,4,0,,0,0,0.0,0,1,3,4,0,0,1,Anthony Smith,1,23,74%,23,0,,0,0,1.0,21,0,2,23,0,0,1.0
10173,KO/TKO,3,659,1,Mauricio Rua,2,94,54%,94,2,66%,0,0,4.0,68,16,10,94,0,0,0,Gian Villante,0,55,36%,55,0,0%,0,0,9.0,48,3,4,55,0,0,1.0
10174,Decision - Split,3,900,1,Mauricio Rua,2,48,47%,66,0,,0,0,13.0,26,5,17,37,6,5,0,Corey Anderson,0,55,39%,106,4,50%,0,0,340.0,37,10,8,40,12,3,1.0
10175,Decision - Unanimous,3,900,1,Mauricio Rua,0,53,54%,82,2,40%,0,0,259.0,30,15,8,47,2,4,0,Rogerio Nogueira,0,63,37%,73,0,,1,0,13.0,55,6,2,48,15,0,1.0
10176,KO/TKO,1,34,0,Mauricio Rua,0,2,66%,2,0,,0,0,0.0,0,0,2,2,0,0,1,Ovince Saint Preux,1,9,60%,9,0,,0,0,6.0,8,1,0,2,0,7,1.0
10177,KO/TKO,3,691,0,Mauricio Rua,2,48,50%,79,1,50%,0,0,205.0,31,4,13,31,4,13,1,Dan Henderson,1,23,38%,32,0,0%,0,0,8.0,16,3,4,14,5,4,1.0
10178,KO/TKO,1,63,1,Mauricio Rua,1,9,75%,9,0,,0,0,3.0,4,2,3,8,0,1,0,James Te Huna,0,1,14%,1,0,,0,0,0.0,1,0,0,1,0,0,1.0
10179,Submission,1,287,0,Mauricio Rua,0,0,0%,9,0,0%,0,0,50.0,0,0,0,0,0,0,1,Chael Sonnen,0,5,55%,58,2,66%,2,0,229.0,3,2,0,0,1,4,1.0
10180,Decision - Unanimous,3,900,0,Mauricio Rua,0,41,43%,51,1,33%,1,0,88.0,23,7,11,27,14,0,1,Alexander Gustafsson,0,72,46%,128,6,50%,0,0,232.0,57,9,6,47,10,15,1.0
10181,KO/TKO,4,1149,1,Mauricio Rua,1,68,66%,142,4,57%,0,0,686.0,51,9,8,38,16,14,0,Brandon Vera,0,67,63%,89,1,50%,1,0,111.0,28,27,12,51,14,2,1.0
10182,Decision - Unanimous,5,1500,0,Mauricio Rua,0,96,49%,191,5,50%,1,0,546.0,80,8,8,43,19,34,1,Dan Henderson,1,77,54%,113,1,25%,1,2,265.0,55,16,6,33,27,17,1.0
10183,KO/TKO,1,113,1,Mauricio Rua,1,16,55%,16,0,,0,0,7.0,16,0,0,8,0,8,0,Forrest Griffin,0,3,15%,3,0,,0,0,0.0,1,0,2,3,0,0,1.0
10184,KO/TKO,3,757,0,Mauricio Rua,0,9,22%,11,0,,0,0,5.0,6,2,1,8,1,0,1,Jon Jones,1,75,66%,102,3,100%,0,0,470.0,50,15,10,26,10,39,1.0
10185,KO/TKO,1,215,1,Mauricio Rua,1,17,60%,24,0,0%,0,0,34.0,11,1,5,7,4,6,0,Lyoto Machida,0,9,81%,10,2,100%,0,0,53.0,6,3,0,5,3,1,1.0
10186,Decision - Unanimous,5,1500,0,Mauricio Rua,0,80,54%,82,0,0%,0,0,162.0,15,16,49,48,32,0,1,Lyoto Machida,0,35,32%,39,0,,0,0,23.0,11,21,3,25,10,0,1.0
10187,KO/TKO,1,268,1,Mauricio Rua,1,24,75%,25,0,0%,0,0,26.0,14,2,8,13,4,7,0,Chuck Liddell,0,8,21%,8,1,100%,0,0,21.0,8,0,0,7,1,0,1.0
10188,KO/TKO,3,876,1,Mauricio Rua,2,62,60%,106,1,50%,2,0,209.0,34,19,9,39,17,6,0,Mark Coleman,0,31,44%,71,7,77%,0,0,370.0,26,4,1,12,7,12,1.0
10189,Submission,3,885,0,Mauricio Rua,0,27,36%,53,5,41%,0,0,291.0,21,3,3,14,3,10,1,Forrest Griffin,0,66,50%,146,2,100%,3,2,337.0,44,13,9,21,4,41,1.0
10198,Decision - Unanimous,3,900,0,Rodolfo Rubio Perez,0,17,36%,53,2,33%,0,1,193.0,7,8,2,10,2,5,1,Diego Rivas,0,15,37%,46,2,66%,0,3,407.0,10,2,3,8,2,5,1.0
10199,KO/TKO,2,402,0,Gabe Ruediger,0,17,34%,60,0,0%,0,0,67.0,10,5,2,11,6,0,1,Paul Taylor,1,37,60%,47,0,0%,0,0,198.0,31,3,3,25,11,1,1.0
10200,Submission,1,121,0,Gabe Ruediger,0,1,12%,1,0,,0,0,0.0,1,0,0,1,0,0,1,Joe Lauzon,0,19,67%,19,2,66%,1,0,93.0,19,0,0,3,1,15,1.0
10201,KO/TKO,2,361,0,Gabe Ruediger,0,7,30%,26,2,16%,0,0,128.0,5,2,0,0,3,4,1,Melvin Guillard,2,20,50%,25,3,100%,0,0,72.0,15,4,1,10,1,9,1.0
10217,Decision - Unanimous,3,900,0,Amir Sadollah,0,42,41%,63,0,,0,0,12.0,24,4,14,31,6,5,1,Yoshihiro Akiyama,0,57,47%,94,2,40%,0,0,475.0,51,6,0,26,0,31,1.0
10218,Decision - Unanimous,3,900,0,Amir Sadollah,0,61,45%,70,0,0%,0,0,45.0,31,13,17,42,18,1,1,Dan Hardy,0,65,46%,102,3,42%,0,0,409.0,51,5,9,38,10,17,1.0
10219,Decision - Split,3,900,1,Amir Sadollah,0,36,43%,77,1,33%,1,0,112.0,14,13,9,23,13,0,0,Jorge Lopez,0,32,52%,39,4,28%,0,0,504.0,19,6,7,27,4,1,1.0
